"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0098815","modulation of excitatory postsynaptic potential","6/1562","49/18888",0.122448979591837,1.48067626538451,1.0115669814801,0.216147239215086,0.804827415430296,0.764691980568842,"2898/1760/5590/23345/54434/56853",6
"GO:0017158","regulation of calcium ion-dependent exocytosis","5/1562","39/18888",0.128205128205128,1.55028070521028,1.0328690914252,0.217483237083273,0.804827415430296,0.764691980568842,"4851/23208/6812/5908/7784",5
"GO:0033028","myeloid cell apoptotic process","5/1562","39/18888",0.128205128205128,1.55028070521028,1.0328690914252,0.217483237083273,0.804827415430296,0.764691980568842,"1234/5293/6591/6868/382",5
"GO:0035025","positive regulation of Rho protein signal transduction","5/1562","39/18888",0.128205128205128,1.55028070521028,1.0328690914252,0.217483237083273,0.804827415430296,0.764691980568842,"286530/1452/5879/27334/11214",5
"GO:0040036","regulation of fibroblast growth factor receptor signaling pathway","5/1562","39/18888",0.128205128205128,1.55028070521028,1.0328690914252,0.217483237083273,0.804827415430296,0.764691980568842,"27020/10251/90993/63978/10252",5
"GO:0043405","regulation of MAP kinase activity","14/1562","134/18888",0.104477611940299,1.26336308215644,0.918614273816775,0.217661295398173,0.804827415430296,0.764691980568842,"80310/8844/1849/5770/10251/51347/51755/7164/4916/4296/10252/2260/2081/8817",14
"GO:0006302","double-strand break repair","30/1562","312/18888",0.0961538461538462,1.16271052890771,0.87014114012582,0.218195980303178,0.804827415430296,0.764691980568842,"7415/197342/125150/29128/253714/6419/55719/5531/24144/6605/84142/80198/79913/2140/7157/64859/672/9274/64421/8607/1457/84296/254394/57492/7528/2305/54969/51341/7520/55274",30
"GO:0042886","amide transport","30/1562","312/18888",0.0961538461538462,1.16271052890771,0.87014114012582,0.218195980303178,0.804827415430296,0.764691980568842,"3717/4036/51167/10560/84522/6810/5579/10332/3767/972/572/10057/1946/51092/6563/65985/640/4087/5894/55636/6659/8655/90007/5211/9218/5007/2867/415116/23178/54795",30
"GO:0051047","positive regulation of secretion","30/1562","312/18888",0.0961538461538462,1.16271052890771,0.87014114012582,0.218195980303178,0.804827415430296,0.764691980568842,"3717/2181/4628/9619/8027/6810/5579/6529/3134/572/6385/201294/65985/640/1601/6659/8655/85477/23332/5007/27063/2260/6281/6812/7784/5608/382/2867/8673/54795",30
"GO:0090090","negative regulation of canonical Wnt signaling pathway","15/1562","145/18888",0.103448275862069,1.25091615523864,0.910680259637425,0.218416058851852,0.804827415430296,0.764691980568842,"57680/267/1452/4851/324/5204/9580/1601/6591/6788/25937/10146/440193/79960/261734",15
"GO:0050867","positive regulation of cell activation","36/1562","380/18888",0.0947368421052632,1.14557584742907,0.860744447243242,0.218503321866855,0.804827415430296,0.764691980568842,"3071/861/399/2319/7409/3717/567/51571/4773/3133/5170/57162/7535/6605/5590/64581/10326/972/572/26258/6348/118460/9092/9580/6659/3115/8876/7784/5788/57492/923/23308/55274/961/864/2316",36
"GO:0055017","cardiac muscle tissue growth","10/1562","91/18888",0.10989010989011,1.32881203303739,0.944054306548498,0.218550075392032,0.804827415430296,0.764691980568842,"861/6909/4851/9150/9686/2260/27086/7046/7528/3516",10
"GO:1903510","mucopolysaccharide metabolic process","10/1562","91/18888",0.10989010989011,1.32881203303739,0.944054306548498,0.218550075392032,0.804827415430296,0.764691980568842,"960/6484/3073/10057/64132/55501/2799/23563/8534/8702",10
"GO:0006665","sphingolipid metabolic process","17/1562","167/18888",0.101796407185629,1.23094144617295,0.900053748364887,0.218915377489916,0.804827415430296,0.764691980568842,"55627/3995/27293/2055/1455/123099/3073/427/8869/57704/29906/8702/9218/5007/2581/5562/51542",17
"GO:0006164","purine nucleotide biosynthetic process","25/1562","256/18888",0.09765625,1.1808778809219,0.874880136223205,0.219458627870008,0.804827415430296,0.764691980568842,"7415/226/498/2181/79646/26289/4882/4538/347736/4833/4700/4707/51422/4842/11332/4716/55191/204/125061/5634/8942/10201/4711/38/4535",25
"GO:0010975","regulation of neuron projection development","43/1562","460/18888",0.0934782608695652,1.13035684462506,0.849858267214423,0.219528154108041,0.804827415430296,0.764691980568842,"84079/567/27020/4076/26115/23043/653/2896/4914/51225/51657/29116/23345/2580/1523/8837/1946/116983/23271/6474/7143/673/54910/23394/6792/6498/221074/7436/23011/1601/4916/23499/55704/816/2260/140578/2011/23077/382/5396/5605/2316/158866",43
"GO:2000573","positive regulation of DNA biosynthetic process","8/1562","70/18888",0.114285714285714,1.38196451435888,0.961298258063875,0.220034121071819,0.804827415430296,0.764691980568842,"79977/10728/10576/3326/5073/140609/7520/65057",8
"GO:0006664","glycolipid metabolic process","12/1562","113/18888",0.106194690265487,1.28412631865206,0.909564628787499,0.223496357010276,0.804827415430296,0.764691980568842,"93210/6484/3073/5277/51604/8869/57704/29906/8702/2581/5562/54965",12
"GO:1903131","mononuclear cell differentiation","45/1562","484/18888",0.0929752066115702,1.12427381720828,0.83160876258167,0.224260792283557,0.804827415430296,0.764691980568842,"3071/861/399/7409/339390/567/55619/4914/7535/6605/10193/5590/917/972/5293/572/3702/7157/673/11005/9092/9580/1436/677/55636/6659/64421/6774/5336/4627/27086/8876/5788/6868/57492/5295/7163/7528/51341/5079/9759/3140/55274/3516/864",45
"GO:0034502","protein localization to chromosome","13/1562","124/18888",0.104838709677419,1.26772954442196,0.898084662004607,0.22487129659349,0.804827415430296,0.764691980568842,"7415/253714/7443/8370/9735/55719/10576/10664/121504/254394/54552/7520/65057",13
"GO:0048844","artery morphogenesis","9/1562","81/18888",0.111111111111111,1.34357661118224,0.930420324694928,0.224981995699914,0.804827415430296,0.764691980568842,"4036/2253/6909/4851/55636/6659/7046/5396/3516",9
"GO:0045860","positive regulation of protein kinase activity","25/1562","257/18888",0.0972762645914397,1.17628302535411,0.854342131387996,0.225257485025347,0.804827415430296,0.764691980568842,"653361/3717/57091/80310/5770/5170/51422/51347/7164/1436/5571/4916/29775/4296/3326/55704/2013/2260/2081/5788/2011/6868/5605/7520/8817",25
"GO:0060038","cardiac muscle cell proliferation","7/1562","60/18888",0.116666666666667,1.41075544174136,0.956818813371808,0.225268810423818,0.804827415430296,0.764691980568842,"861/6909/4851/9686/2260/7046/3516",7
"GO:0045814","negative regulation of gene expression, epigenetic","14/1562","135/18888",0.103703703703704,1.25400483710343,0.889296011398709,0.225727135006661,0.804827415430296,0.764691980568842,"25942/29128/7503/7874/8085/79813/353274/7022/10664/23378/23512/672/80312/9759",14
"GO:0072175","epithelial tube formation","14/1562","135/18888",0.103703703703704,1.25400483710343,0.889296011398709,0.225727135006661,0.804827415430296,0.764691980568842,"65979/4036/653/79977/5916/2253/51098/5293/11019/6385/54910/221074/6788/27443",14
"GO:0000291","nuclear-transcribed mRNA catabolic process, exonucleolytic","3/1562","20/18888",0.15,1.81382842509603,1.09334637304294,0.226423467895408,0.804827415430296,0.764691980568842,"80349/54512/118460",3
"GO:0003215","cardiac right ventricle morphogenesis","3/1562","20/18888",0.15,1.81382842509603,1.09334637304294,0.226423467895408,0.804827415430296,0.764691980568842,"4851/55636/6659",3
"GO:0006607","NLS-bearing protein import into nucleus","3/1562","20/18888",0.15,1.81382842509603,1.09334637304294,0.226423467895408,0.804827415430296,0.764691980568842,"23633/3836/3841",3
"GO:0006700","C21-steroid hormone biosynthetic process","3/1562","20/18888",0.15,1.81382842509603,1.09334637304294,0.226423467895408,0.804827415430296,0.764691980568842,"653/231/1601",3
"GO:0032253","dense core granule localization","3/1562","20/18888",0.15,1.81382842509603,1.09334637304294,0.226423467895408,0.804827415430296,0.764691980568842,"26115/10749/6812",3
"GO:0032634","interleukin-5 production","3/1562","20/18888",0.15,1.81382842509603,1.09334637304294,0.226423467895408,0.804827415430296,0.764691980568842,"5590/5144/23765",3
"GO:0032674","regulation of interleukin-5 production","3/1562","20/18888",0.15,1.81382842509603,1.09334637304294,0.226423467895408,0.804827415430296,0.764691980568842,"5590/5144/23765",3
"GO:0045655","regulation of monocyte differentiation","3/1562","20/18888",0.15,1.81382842509603,1.09334637304294,0.226423467895408,0.804827415430296,0.764691980568842,"972/677/27086",3
"GO:0051767","nitric-oxide synthase biosynthetic process","3/1562","20/18888",0.15,1.81382842509603,1.09334637304294,0.226423467895408,0.804827415430296,0.764691980568842,"3717/5608/2208",3
"GO:0051769","regulation of nitric-oxide synthase biosynthetic process","3/1562","20/18888",0.15,1.81382842509603,1.09334637304294,0.226423467895408,0.804827415430296,0.764691980568842,"3717/5608/2208",3
"GO:0061620","glycolytic process through glucose-6-phosphate","3/1562","20/18888",0.15,1.81382842509603,1.09334637304294,0.226423467895408,0.804827415430296,0.764691980568842,"83440/5315/5211",3
"GO:0070304","positive regulation of stress-activated protein kinase signaling cascade","3/1562","20/18888",0.15,1.81382842509603,1.09334637304294,0.226423467895408,0.804827415430296,0.764691980568842,"51347/54910/55765",3
"GO:0072567","chemokine (C-X-C motif) ligand 2 production","3/1562","20/18888",0.15,1.81382842509603,1.09334637304294,0.226423467895408,0.804827415430296,0.764691980568842,"4155/972/27086",3
"GO:1900227","positive regulation of NLRP3 inflammasome complex assembly","3/1562","20/18888",0.15,1.81382842509603,1.09334637304294,0.226423467895408,0.804827415430296,0.764691980568842,"948/5336/140609",3
"GO:1901739","regulation of myoblast fusion","3/1562","20/18888",0.15,1.81382842509603,1.09334637304294,0.226423467895408,0.804827415430296,0.764691980568842,"4773/575/8837",3
"GO:1905146","lysosomal protein catabolic process","3/1562","20/18888",0.15,1.81382842509603,1.09334637304294,0.226423467895408,0.804827415430296,0.764691980568842,"4036/256471/23230",3
"GO:2000269","regulation of fibroblast apoptotic process","3/1562","20/18888",0.15,1.81382842509603,1.09334637304294,0.226423467895408,0.804827415430296,0.764691980568842,"56981/57680/7157",3
"GO:2000341","regulation of chemokine (C-X-C motif) ligand 2 production","3/1562","20/18888",0.15,1.81382842509603,1.09334637304294,0.226423467895408,0.804827415430296,0.764691980568842,"4155/972/27086",3
"GO:0001867","complement activation, lectin pathway","2/1562","11/18888",0.181818181818182,2.19857990920731,1.19390480006908,0.229330836198279,0.804827415430296,0.764691980568842,"2219/5648",2
"GO:0003139","secondary heart field specification","2/1562","11/18888",0.181818181818182,2.19857990920731,1.19390480006908,0.229330836198279,0.804827415430296,0.764691980568842,"4036/3516",2
"GO:0006568","tryptophan metabolic process","2/1562","11/18888",0.181818181818182,2.19857990920731,1.19390480006908,0.229330836198279,0.804827415430296,0.764691980568842,"125061/8942",2
"GO:0006678","glucosylceramide metabolic process","2/1562","11/18888",0.181818181818182,2.19857990920731,1.19390480006908,0.229330836198279,0.804827415430296,0.764691980568842,"57704/5562",2
"GO:0006686","sphingomyelin biosynthetic process","2/1562","11/18888",0.181818181818182,2.19857990920731,1.19390480006908,0.229330836198279,0.804827415430296,0.764691980568842,"9218/5007",2
"GO:0006983","ER overload response","2/1562","11/18888",0.181818181818182,2.19857990920731,1.19390480006908,0.229330836198279,0.804827415430296,0.764691980568842,"7157/83734",2
"GO:0007343","egg activation","2/1562","11/18888",0.181818181818182,2.19857990920731,1.19390480006908,0.229330836198279,0.804827415430296,0.764691980568842,"4882/4627",2
"GO:0008063","Toll signaling pathway","2/1562","11/18888",0.181818181818182,2.19857990920731,1.19390480006908,0.229330836198279,0.804827415430296,0.764691980568842,"57161/57162",2
"GO:0008611","ether lipid biosynthetic process","2/1562","11/18888",0.181818181818182,2.19857990920731,1.19390480006908,0.229330836198279,0.804827415430296,0.764691980568842,"56994/8605",2
"GO:0009176","pyrimidine deoxyribonucleoside monophosphate metabolic process","2/1562","11/18888",0.181818181818182,2.19857990920731,1.19390480006908,0.229330836198279,0.804827415430296,0.764691980568842,"7378/1890",2
"GO:0010887","negative regulation of cholesterol storage","2/1562","11/18888",0.181818181818182,2.19857990920731,1.19390480006908,0.229330836198279,0.804827415430296,0.764691980568842,"9619/5467",2
"GO:0021562","vestibulocochlear nerve development","2/1562","11/18888",0.181818181818182,2.19857990920731,1.19390480006908,0.229330836198279,0.804827415430296,0.764691980568842,"4882/5205",2
"GO:0031915","positive regulation of synaptic plasticity","2/1562","11/18888",0.181818181818182,2.19857990920731,1.19390480006908,0.229330836198279,0.804827415430296,0.764691980568842,"54434/4761",2
"GO:0032342","aldosterone biosynthetic process","2/1562","11/18888",0.181818181818182,2.19857990920731,1.19390480006908,0.229330836198279,0.804827415430296,0.764691980568842,"653/1601",2
"GO:0032836","glomerular basement membrane development","2/1562","11/18888",0.181818181818182,2.19857990920731,1.19390480006908,0.229330836198279,0.804827415430296,0.764691980568842,"3913/4811",2
"GO:0033327","Leydig cell differentiation","2/1562","11/18888",0.181818181818182,2.19857990920731,1.19390480006908,0.229330836198279,0.804827415430296,0.764691980568842,"7536/59338",2
"GO:0035561","regulation of chromatin binding","2/1562","11/18888",0.181818181818182,2.19857990920731,1.19390480006908,0.229330836198279,0.804827415430296,0.764691980568842,"9044/81857",2
"GO:0035581","sequestering of extracellular ligand from receptor","2/1562","11/18888",0.181818181818182,2.19857990920731,1.19390480006908,0.229330836198279,0.804827415430296,0.764691980568842,"2200/4052",2
"GO:0035766","cell chemotaxis to fibroblast growth factor","2/1562","11/18888",0.181818181818182,2.19857990920731,1.19390480006908,0.229330836198279,0.804827415430296,0.764691980568842,"2260/8817",2
"GO:0035878","nail development","2/1562","11/18888",0.181818181818182,2.19857990920731,1.19390480006908,0.229330836198279,0.804827415430296,0.764691980568842,"5564/4487",2
"GO:0036152","phosphatidylethanolamine acyl-chain remodeling","2/1562","11/18888",0.181818181818182,2.19857990920731,1.19390480006908,0.229330836198279,0.804827415430296,0.764691980568842,"64600/8605",2
"GO:0042118","endothelial cell activation","2/1562","11/18888",0.181818181818182,2.19857990920731,1.19390480006908,0.229330836198279,0.804827415430296,0.764691980568842,"27086/7046",2
"GO:0045050","protein insertion into ER membrane by stop-transfer membrane-anchor sequence","2/1562","11/18888",0.181818181818182,2.19857990920731,1.19390480006908,0.229330836198279,0.804827415430296,0.764691980568842,"23065/55831",2
"GO:0046477","glycosylceramide catabolic process","2/1562","11/18888",0.181818181818182,2.19857990920731,1.19390480006908,0.229330836198279,0.804827415430296,0.764691980568842,"57704/2581",2
"GO:0046504","glycerol ether biosynthetic process","2/1562","11/18888",0.181818181818182,2.19857990920731,1.19390480006908,0.229330836198279,0.804827415430296,0.764691980568842,"56994/8605",2
"GO:0046549","retinal cone cell development","2/1562","11/18888",0.181818181818182,2.19857990920731,1.19390480006908,0.229330836198279,0.804827415430296,0.764691980568842,"348980/7068",2
"GO:0046834","lipid phosphorylation","2/1562","11/18888",0.181818181818182,2.19857990920731,1.19390480006908,0.229330836198279,0.804827415430296,0.764691980568842,"1606/8525",2
"GO:0048262","determination of dorsal/ventral asymmetry","2/1562","11/18888",0.181818181818182,2.19857990920731,1.19390480006908,0.229330836198279,0.804827415430296,0.764691980568842,"90/7479",2
"GO:0051081","nuclear membrane disassembly","2/1562","11/18888",0.181818181818182,2.19857990920731,1.19390480006908,0.229330836198279,0.804827415430296,0.764691980568842,"7443/5579",2
"GO:0051095","regulation of helicase activity","2/1562","11/18888",0.181818181818182,2.19857990920731,1.19390480006908,0.229330836198279,0.804827415430296,0.764691980568842,"7157/6742",2
"GO:0052646","alditol phosphate metabolic process","2/1562","11/18888",0.181818181818182,2.19857990920731,1.19390480006908,0.229330836198279,0.804827415430296,0.764691980568842,"150763/256356",2
"GO:0061140","lung secretory cell differentiation","2/1562","11/18888",0.181818181818182,2.19857990920731,1.19390480006908,0.229330836198279,0.804827415430296,0.764691980568842,"25803/4781",2
"GO:0070778","L-aspartate transmembrane transport","2/1562","11/18888",0.181818181818182,2.19857990920731,1.19390480006908,0.229330836198279,0.804827415430296,0.764691980568842,"6506/6507",2
"GO:0070934","CRD-mediated mRNA stabilization","2/1562","11/18888",0.181818181818182,2.19857990920731,1.19390480006908,0.229330836198279,0.804827415430296,0.764691980568842,"26986/10644",2
"GO:0071044","histone mRNA catabolic process","2/1562","11/18888",0.181818181818182,2.19857990920731,1.19390480006908,0.229330836198279,0.804827415430296,0.764691980568842,"54512/54464",2
"GO:0072124","regulation of glomerular mesangial cell proliferation","2/1562","11/18888",0.181818181818182,2.19857990920731,1.19390480006908,0.229330836198279,0.804827415430296,0.764691980568842,"80310/8837",2
"GO:0072697","protein localization to cell cortex","2/1562","11/18888",0.181818181818182,2.19857990920731,1.19390480006908,0.229330836198279,0.804827415430296,0.764691980568842,"4926/29899",2
"GO:0086100","endothelin receptor signaling pathway","2/1562","11/18888",0.181818181818182,2.19857990920731,1.19390480006908,0.229330836198279,0.804827415430296,0.764691980568842,"998/9564",2
"GO:0090161","Golgi ribbon formation","2/1562","11/18888",0.181818181818182,2.19857990920731,1.19390480006908,0.229330836198279,0.804827415430296,0.764691980568842,"2801/9648",2
"GO:0090394","negative regulation of excitatory postsynaptic potential","2/1562","11/18888",0.181818181818182,2.19857990920731,1.19390480006908,0.229330836198279,0.804827415430296,0.764691980568842,"23345/56853",2
"GO:0097400","interleukin-17-mediated signaling pathway","2/1562","11/18888",0.181818181818182,2.19857990920731,1.19390480006908,0.229330836198279,0.804827415430296,0.764691980568842,"4851/23765",2
"GO:0099519","dense core granule cytoskeletal transport","2/1562","11/18888",0.181818181818182,2.19857990920731,1.19390480006908,0.229330836198279,0.804827415430296,0.764691980568842,"26115/10749",2
"GO:1900119","positive regulation of execution phase of apoptosis","2/1562","11/18888",0.181818181818182,2.19857990920731,1.19390480006908,0.229330836198279,0.804827415430296,0.764691980568842,"7132/7157",2
"GO:1901844","regulation of cell communication by electrical coupling involved in cardiac conduction","2/1562","11/18888",0.181818181818182,2.19857990920731,1.19390480006908,0.229330836198279,0.804827415430296,0.764691980568842,"10345/5144",2
"GO:1901950","dense core granule transport","2/1562","11/18888",0.181818181818182,2.19857990920731,1.19390480006908,0.229330836198279,0.804827415430296,0.764691980568842,"26115/10749",2
"GO:1903027","regulation of opsonization","2/1562","11/18888",0.181818181818182,2.19857990920731,1.19390480006908,0.229330836198279,0.804827415430296,0.764691980568842,"2219/5199",2
"GO:1903689","regulation of wound healing, spreading of epidermal cells","2/1562","11/18888",0.181818181818182,2.19857990920731,1.19390480006908,0.229330836198279,0.804827415430296,0.764691980568842,"6239/23332",2
"GO:1904181","positive regulation of membrane depolarization","2/1562","11/18888",0.181818181818182,2.19857990920731,1.19390480006908,0.229330836198279,0.804827415430296,0.764691980568842,"1634/54795",2
"GO:1904847","regulation of cell chemotaxis to fibroblast growth factor","2/1562","11/18888",0.181818181818182,2.19857990920731,1.19390480006908,0.229330836198279,0.804827415430296,0.764691980568842,"2260/8817",2
"GO:1905165","regulation of lysosomal protein catabolic process","2/1562","11/18888",0.181818181818182,2.19857990920731,1.19390480006908,0.229330836198279,0.804827415430296,0.764691980568842,"4036/256471",2
"GO:1990034","calcium ion export across plasma membrane","2/1562","11/18888",0.181818181818182,2.19857990920731,1.19390480006908,0.229330836198279,0.804827415430296,0.764691980568842,"7531/123041",2
"GO:2000343","positive regulation of chemokine (C-X-C motif) ligand 2 production","2/1562","11/18888",0.181818181818182,2.19857990920731,1.19390480006908,0.229330836198279,0.804827415430296,0.764691980568842,"4155/972",2
"GO:2000672","negative regulation of motor neuron apoptotic process","2/1562","11/18888",0.181818181818182,2.19857990920731,1.19390480006908,0.229330836198279,0.804827415430296,0.764691980568842,"51542/2065",2
"GO:0006693","prostaglandin metabolic process","6/1562","50/18888",0.12,1.45106274007682,0.958909032655644,0.229828332536853,0.804827415430296,0.764691980568842,"221955/10728/7132/972/231/6916",6
"GO:0021515","cell differentiation in spinal cord","6/1562","50/18888",0.12,1.45106274007682,0.958909032655644,0.229828332536853,0.804827415430296,0.764691980568842,"2055/3975/55553/4851/9580/161357",6
"GO:0033120","positive regulation of RNA splicing","6/1562","50/18888",0.12,1.45106274007682,0.958909032655644,0.229828332536853,0.804827415430296,0.764691980568842,"6426/11338/2081/5295/6434/56853",6
"GO:0072599","establishment of protein localization to endoplasmic reticulum","6/1562","50/18888",0.12,1.45106274007682,0.958909032655644,0.229828332536853,0.804827415430296,0.764691980568842,"23471/60559/378706/6728/51542/6029",6
"GO:0099111","microtubule-based transport","21/1562","213/18888",0.0985915492957746,1.19218769724622,0.846950306567667,0.230122159505925,0.805074047690696,0.764926313679347,"2319/667/23224/147700/23095/998/5590/10749/51098/80208/26258/3315/28981/27152/199223/23011/55582/8655/339829/164781/3064",21
"GO:0044772","mitotic cell cycle phase transition","42/1562","451/18888",0.0931263858093126,1.12610190471594,0.813837391415339,0.230184349925045,0.805074047690696,0.764926313679347,"1028/90/1112/55743/25942/29980/55755/9735/79791/9133/6605/9833/84142/10926/3306/79176/51347/7157/5933/64859/9150/324/7164/672/996/677/51065/9274/25959/123879/51433/23332/7756/6868/10217/57492/4781/2305/79960/255374/55274/79621",42
"GO:0032835","glomerulus development","8/1562","71/18888",0.112676056338028,1.36250022542425,0.918829886211528,0.231446438802998,0.808673155195807,0.768345939543971,"3913/80310/3975/4811/8837/4851/51196/25937",8
"GO:0000075","cell cycle checkpoint signaling","19/1562","191/18888",0.0994764397905759,1.20288796079667,0.846174330826887,0.23205520192337,0.808673155195807,0.768345939543971,"1112/55743/197342/6419/29980/55755/9735/79791/84142/80198/51347/7157/64859/324/672/51065/7756/80254/79621",19
"GO:0051402","neuron apoptotic process","28/1562","292/18888",0.0958904109589041,1.15952502060933,0.824865835519979,0.232089041384483,0.808673155195807,0.768345939543971,"3717/6733/23321/2896/4882/2898/4914/2908/998/1293/2055/2253/22861/80208/8837/6348/27324/7157/673/23394/51604/28996/4296/2821/6812/7068/51542/2065",28
"GO:0051223","regulation of protein transport","41/1562","440/18888",0.0931818181818182,1.12677220346875,0.807883209560088,0.23220352794771,0.808673155195807,0.768345939543971,"3717/2181/4628/6653/3312/5770/9619/998/84522/6810/64215/5579/3728/5590/3767/572/6672/1946/51160/51092/4345/948/65985/4946/640/7531/6659/8655/90007/5211/79899/5007/27063/9648/5295/382/2867/415116/51009/54795/2316",41
"GO:0042177","negative regulation of protein catabolic process","12/1562","114/18888",0.105263157894737,1.27286205269897,0.877384606895655,0.232435331288919,0.808673155195807,0.768345939543971,"5774/575/7874/165324/210/1471/11011/51105/3326/23077/4194/2316",12
"GO:1903509","liposaccharide metabolic process","12/1562","114/18888",0.105263157894737,1.27286205269897,0.877384606895655,0.232435331288919,0.808673155195807,0.768345939543971,"93210/6484/3073/5277/51604/8869/57704/29906/8702/2581/5562/54965",12
"GO:0002790","peptide secretion","24/1562","247/18888",0.097165991902834,1.17494958710674,0.830997362072109,0.232584051071926,0.808673155195807,0.768345939543971,"3717/51167/84522/6810/5579/3767/972/572/1946/51092/65985/640/4087/5894/55636/6659/8655/90007/5211/5007/2867/415116/23178/54795",24
"GO:0045023","G0 to G1 transition","5/1562","40/18888",0.125,1.51152368758003,0.972379868184141,0.232999535727518,0.808673155195807,0.768345939543971,"6605/100288687/9274/57492/55274",5
"GO:0070884","regulation of calcineurin-NFAT signaling cascade","5/1562","40/18888",0.125,1.51152368758003,0.972379868184141,0.232999535727518,0.808673155195807,0.768345939543971,"23261/64581/5598/5336/2065",5
"GO:0060603","mammary gland duct morphogenesis","4/1562","30/18888",0.133333333333333,1.61229193341869,1.00773002740956,0.233221452704573,0.808673155195807,0.768345939543971,"10765/2908/1436/64478",4
"GO:0070168","negative regulation of biomineral tissue development","4/1562","30/18888",0.133333333333333,1.61229193341869,1.00773002740956,0.233221452704573,0.808673155195807,0.768345939543971,"6348/4851/5552/54795",4
"GO:0099505","regulation of presynaptic membrane potential","4/1562","30/18888",0.133333333333333,1.61229193341869,1.00773002740956,0.233221452704573,0.808673155195807,0.768345939543971,"56479/2898/3767/3760",4
"GO:1900101","regulation of endoplasmic reticulum unfolded protein response","4/1562","30/18888",0.133333333333333,1.61229193341869,1.00773002740956,0.233221452704573,0.808673155195807,0.768345939543971,"51283/5770/2081/5295",4
"GO:1901798","positive regulation of signal transduction by p53 class mediator","4/1562","30/18888",0.133333333333333,1.61229193341869,1.00773002740956,0.233221452704573,0.808673155195807,0.768345939543971,"10467/27063/1655/4487",4
"GO:1905039","carboxylic acid transmembrane transport","16/1562","158/18888",0.10126582278481,1.22452551905217,0.850938579059502,0.233866224212585,0.809524480683968,0.769154810813972,"4036/2055/23204/6513/5826/10057/6506/948/9963/1468/6538/206358/6507/159963/57030/11254",16
"GO:0000086","G2/M transition of mitotic cell cycle","14/1562","136/18888",0.102941176470588,1.2447842133012,0.860204901057426,0.233915693258169,0.809524480683968,0.769154810813972,"1112/55743/25942/29980/9833/84142/3306/79176/51347/64859/7164/672/2305/79621",14
"GO:0050714","positive regulation of protein secretion","15/1562","147/18888",0.102040816326531,1.23389688782043,0.854790290030623,0.234041309598238,0.809524480683968,0.769154810813972,"3717/4628/9619/6810/5579/572/65985/640/6659/8655/5007/27063/382/2867/54795",15
"GO:1904019","epithelial cell apoptotic process","15/1562","147/18888",0.102040816326531,1.23389688782043,0.854790290030623,0.234041309598238,0.809524480683968,0.769154810813972,"3717/5170/57124/5335/4864/8837/673/5598/677/6788/3856/5562/1003/382/1965",15
"GO:0043410","positive regulation of MAPK cascade","44/1562","475/18888",0.0926315789473684,1.12011860637509,0.796100071585909,0.234891057803186,0.811965532737194,0.771474131569534,"57161/653361/3717/80310/23043/90441/8844/960/4914/5770/998/2253/7805/23779/2324/5590/6368/972/8837/6348/23005/51347/673/948/54910/4851/28996/5894/7164/55765/1436/4916/6788/4296/2260/11214/5336/2081/55024/5908/5788/5608/5605/8817",44
"GO:0003407","neural retina development","9/1562","82/18888",0.109756097560976,1.32719153055807,0.891525179457423,0.235665324019084,0.813146326082983,0.772596040670693,"84465/348980/3975/10220/4851/28996/6774/7068/57030",9
"GO:0043406","positive regulation of MAP kinase activity","9/1562","82/18888",0.109756097560976,1.32719153055807,0.891525179457423,0.235665324019084,0.813146326082983,0.772596040670693,"80310/5770/51347/7164/4916/4296/2260/2081/8817",9
"GO:0140056","organelle localization by membrane tethering","9/1562","82/18888",0.109756097560976,1.32719153055807,0.891525179457423,0.235665324019084,0.813146326082983,0.772596040670693,"6810/1488/26258/6809/9218/6812/54843/8673/23265",9
"GO:0044380","protein localization to cytoskeleton","7/1562","61/18888",0.114754098360656,1.38762830335215,0.910463807246609,0.237800940901263,0.819512044499586,0.778644311058119,"84376/4926/10540/10982/146057/324/6788",7
"GO:0050879","multicellular organismal movement","7/1562","61/18888",0.114754098360656,1.38762830335215,0.910463807246609,0.237800940901263,0.819512044499586,0.778644311058119,"1760/2055/28996/79784/4626/3164/51542",7
"GO:1902099","regulation of metaphase/anaphase transition of cell cycle","10/1562","93/18888",0.10752688172043,1.30023543017637,0.871475335663276,0.238517812109168,0.820978891740836,0.78003800901199,"55743/55755/9735/6605/324/9274/51433/7756/57492/55274",10
"GO:2001251","negative regulation of chromosome organization","10/1562","93/18888",0.10752688172043,1.30023543017637,0.871475335663276,0.238517812109168,0.820978891740836,0.78003800901199,"6419/55755/9735/3183/7157/324/54464/7756/54552/65057",10
"GO:0006006","glucose metabolic process","19/1562","192/18888",0.0989583333333333,1.19662291933419,0.822210946586576,0.238995757246061,0.822122074041056,0.78112418266928,"2908/7874/3767/83440/5315/4485/572/648791/7157/1468/57103/84912/90007/5211/5467/2821/5562/130589/23038",19
"GO:0010948","negative regulation of cell cycle process","30/1562","316/18888",0.0949367088607595,1.14799267411141,0.796576098845942,0.239446409628161,0.823170035050958,0.782119883567209,"90/1112/55743/197342/338657/6419/29980/55755/9735/79791/146691/84142/80198/100288687/51347/7157/5933/64859/324/672/677/51065/25959/123879/7756/10201/80254/10217/79960/79621",30
